# ----------------------------------------
# 全部网站数据
# 热门事件
# 20190717-20190720
# ----------------------------------------

事件标签,事件总数,唯一身份事件数,事件价值,平均价值
2620048470975329384_2019/7/20 10:44:11_69%_159,1,1,0,0.00
2620048470975329384_2019/7/20 10:44:11_73%_171,1,1,0,0.00
2620048470975329384_2019/7/20 10:44:11_76%_172,1,1,0,0.00
2620048470975329384_2019/7/20 10:44:11_78%_174,1,1,0,0.00
2620048470975329384_2019/7/20 10:44:11_82%_181,1,1,0,0.00
2620048470975329384_2019/7/20 10:44:11_85%_186,1,1,0,0.00
2620048470975329384_2019/7/20 10:44:11_87%_194,1,1,0,0.00
2620048470975329384_2019/7/20 10:44:11_88%_197,1,1,0,0.00
2620048470975329384_2019/7/20 10:44:11_89%_199,1,1,0,0.00
2620048470975329384_2019/7/20 10:44:11_9%_17,1,1,0,0.00
2620048470975329384_2019/7/20 10:44:11_92%_202,1,1,0,0.00
2620048470975329384_2019/7/20 10:44:11_94%_203,1,1,0,0.00
2620048470975329384_2019/7/20 10:44:11_95%_205,1,1,0,0.00
2620048470975329384_2019/7/20 10:44:11_98%_207,1,1,0,0.00
2620048470975329384_2019/7/20 10:44:11_99%_208,1,1,0,0.00
2620048470975329384_2019/7/20 10:58:52_3%_15,1,1,0,0.00
2620048470975329384_2019/7/20 10:58:52_NaN%_34,1,1,0,0.00
2620048470975329384_2019/7/20 10:59:56_-11%_11,1,1,0,0.00
2620048470975329384_2019/7/20 10:59:56_-11%_15,1,1,0,0.00
2620048470975329384_2019/7/20 10:59:56_-11%_44,1,1,0,0.00
2620048470975329384_2019/7/20 10:59:56_1%_465,1,1,0,0.00
2620048470975329384_2019/7/20 10:59:56_100%_14,1,1,0,0.00
2620048470975329384_2019/7/20 10:59:56_100%_35,1,1,0,0.00
2620048470975329384_2019/7/20 10:59:56_100%_7,1,1,0,0.00
2620048470975329384_2019/7/20 10:59:56_137%_472,1,1,0,0.00
2620048470975329384_2019/7/20 10:59:56_2%_465,1,1,0,0.00
2620048470977701127_2019/7/20 22:28:31_1%_3,1,1,0,0.00
2620048470977701127_2019/7/20 22:28:31_2%_3,1,1,0,0.00
2620048470977701127_2019/7/20 22:28:31_4%_4,1,1,0,0.00
2620048470977946519_2019/7/20 18:29:50_10%_9,1,1,0,0.00
2620048470977946519_2019/7/20 18:29:50_15%_11,1,1,0,0.00
2620048470977946519_2019/7/20 18:29:50_20%_12,1,1,0,0.00
2620048470977946519_2019/7/20 18:29:50_28%_15,1,1,0,0.00
2620048470977946519_2019/7/20 18:29:50_31%_17,1,1,0,0.00
2620048470977946519_2019/7/20 18:29:50_37%_21,1,1,0,0.00
2620048470977946519_2019/7/20 18:29:50_42%_24,1,1,0,0.00
2620048470977946519_2019/7/20 18:29:50_43%_26,1,1,0,0.00
2620048470977946519_2019/7/20 18:29:50_6%_8,1,1,0,0.00
2620048470977946519_2019/7/20 18:29:9_14%_21,1,1,0,0.00
2620048470977946519_2019/7/20 18:29:9_15%_21,1,1,0,0.00
2620048470977946519_2019/7/20 18:29:9_2%_16,1,1,0,0.00
2620048470977946519_2019/7/20 18:30:22_100%_48,1,1,0,0.00
2620048470977946519_2019/7/20 18:30:22_15%_3,1,1,0,0.00
2620048470977946519_2019/7/20 18:30:22_33%_3,1,1,0,0.00
2620048470977946519_2019/7/20 18:30:22_38%_5,1,1,0,0.00
2620048470977946519_2019/7/20 18:30:22_41%_6,1,1,0,0.00
2620048470977946519_2019/7/20 18:30:22_42%_6,1,1,0,0.00
2620048470977946519_2019/7/20 18:30:22_55%_9,1,1,0,0.00
2620048470977946519_2019/7/20 18:30:22_58%_16,1,1,0,0.00
2620048470977946519_2019/7/20 18:30:22_64%_20,1,1,0,0.00
2620048470977946519_2019/7/20 18:30:22_66%_25,1,1,0,0.00
2620048470977946519_2019/7/20 18:30:22_69%_32,1,1,0,0.00
2620048470977946519_2019/7/20 18:30:22_76%_35,1,1,0,0.00
2620048470977946519_2019/7/20 18:30:22_85%_39,1,1,0,0.00
2620048470977946519_2019/7/20 18:30:22_93%_44,1,1,0,0.00
2620048470979127129_2019/7/17 16:51:18_100%_4,1,1,0,0.00
2620048470979686981_2019/7/20 14:59:58_100%_83,1,1,0,0.00
2620048470979686981_2019/7/20 14:59:58_2%_23,1,1,0,0.00
2620048470979686981_2019/7/20 14:59:58_21%_35,1,1,0,0.00
2620048470979686981_2019/7/20 14:59:58_85%_49,1,1,0,0.00
2620048470979686981_2019/7/20 14:59:58_87%_74,1,1,0,0.00
2620048470979694172_2019/7/20 22:3:52_100%_75,1,1,0,0.00
2620048470979694172_2019/7/20 22:3:52_13%_27,1,1,0,0.00
2620048470979694172_2019/7/20 22:3:52_15%_28,1,1,0,0.00
2620048470979694172_2019/7/20 22:3:52_19%_30,1,1,0,0.00
2620048470979694172_2019/7/20 22:3:52_23%_32,1,1,0,0.00
2620048470979694172_2019/7/20 22:3:52_31%_36,1,1,0,0.00
2620048470979694172_2019/7/20 22:3:52_32%_40,1,1,0,0.00
2620048470979694172_2019/7/20 22:3:52_34%_43,1,1,0,0.00
2620048470979694172_2019/7/20 22:3:52_38%_44,1,1,0,0.00
2620048470979694172_2019/7/20 22:3:52_4%_10,1,1,0,0.00
2620048470979694172_2019/7/20 22:3:52_41%_46,1,1,0,0.00
2620048470979694172_2019/7/20 22:3:52_44%_52,1,1,0,0.00
2620048470979694172_2019/7/20 22:3:52_46%_56,1,1,0,0.00
2620048470979694172_2019/7/20 22:3:52_5%_21,1,1,0,0.00
2620048470979694172_2019/7/20 22:3:52_50%_59,1,1,0,0.00
2620048470979694172_2019/7/20 22:3:52_54%_60,1,1,0,0.00
2620048470979694172_2019/7/20 22:3:52_59%_61,1,1,0,0.00
2620048470979694172_2019/7/20 22:3:52_65%_62,1,1,0,0.00
2620048470979694172_2019/7/20 22:3:52_73%_64,1,1,0,0.00
2620048470979694172_2019/7/20 22:3:52_88%_66,1,1,0,0.00
2620048470979694172_2019/7/20 22:3:52_9%_23,1,1,0,0.00
2620048470979694172_2019/7/20 22:3:52_90%_68,1,1,0,0.00
2620048470979694172_2019/7/20 22:3:52_93%_70,1,1,0,0.00
2620048470979694172_2019/7/20 22:3:52_96%_72,1,1,0,0.00
2620048470979694172_2019/7/20 22:3:52_99%_75,1,1,0,0.00
2620048470979750440_2019/7/20 22:34:15_1%_9,1,1,0,0.00
2620048470979750440_2019/7/20 22:34:15_100%_105,1,1,0,0.00
2620048470979750440_2019/7/20 22:34:15_11%_20,1,1,0,0.00
2620048470979750440_2019/7/20 22:34:15_12%_21,1,1,0,0.00
2620048470979750440_2019/7/20 22:34:15_13%_22,1,1,0,0.00
2620048470979750440_2019/7/20 22:34:15_16%_23,1,1,0,0.00
2620048470979750440_2019/7/20 22:34:15_18%_24,1,1,0,0.00
2620048470979750440_2019/7/20 22:34:15_20%_25,1,1,0,0.00
2620048470979750440_2019/7/20 22:34:15_23%_26,1,1,0,0.00
2620048470979750440_2019/7/20 22:34:15_27%_27,1,1,0,0.00
2620048470979750440_2019/7/20 22:34:15_3%_9,1,1,0,0.00
2620048470979750440_2019/7/20 22:34:15_32%_32,1,1,0,0.00
2620048470979750440_2019/7/20 22:34:15_34%_35,1,1,0,0.00
2620048470979750440_2019/7/20 22:34:15_35%_36,1,1,0,0.00
2620048470979750440_2019/7/20 22:34:15_36%_37,1,1,0,0.00
2620048470979750440_2019/7/20 22:34:15_37%_38,1,1,0,0.00
2620048470979750440_2019/7/20 22:34:15_39%_39,1,1,0,0.00
2620048470979750440_2019/7/20 22:34:15_4%_10,1,1,0,0.00
2620048470979750440_2019/7/20 22:34:15_40%_40,1,1,0,0.00
2620048470979750440_2019/7/20 22:34:15_41%_41,1,1,0,0.00
2620048470979750440_2019/7/20 22:34:15_42%_42,1,1,0,0.00
2620048470979750440_2019/7/20 22:34:15_43%_44,1,1,0,0.00
2620048470979750440_2019/7/20 22:34:15_44%_44,1,1,0,0.00
2620048470979750440_2019/7/20 22:34:15_45%_46,1,1,0,0.00
2620048470979750440_2019/7/20 22:34:15_47%_56,1,1,0,0.00
2620048470979750440_2019/7/20 22:34:15_48%_57,1,1,0,0.00
2620048470979750440_2019/7/20 22:34:15_49%_64,1,1,0,0.00
2620048470979750440_2019/7/20 22:34:15_5%_12,1,1,0,0.00
2620048470979750440_2019/7/20 22:34:15_51%_65,1,1,0,0.00
2620048470979750440_2019/7/20 22:34:15_52%_65,1,1,0,0.00
2620048470979750440_2019/7/20 22:34:15_53%_66,1,1,0,0.00
2620048470979750440_2019/7/20 22:34:15_54%_68,1,1,0,0.00
2620048470979750440_2019/7/20 22:34:15_55%_69,1,1,0,0.00
2620048470979750440_2019/7/20 22:34:15_56%_70,1,1,0,0.00
2620048470979750440_2019/7/20 22:34:15_59%_71,1,1,0,0.00
2620048470979750440_2019/7/20 22:34:15_6%_15,1,1,0,0.00
2620048470979750440_2019/7/20 22:34:15_65%_79,1,1,0,0.00
2620048470979750440_2019/7/20 22:34:15_68%_83,1,1,0,0.00
2620048470979750440_2019/7/20 22:34:15_7%_17,1,1,0,0.00
2620048470979750440_2019/7/20 22:34:15_70%_84,1,1,0,0.00
2620048470979750440_2019/7/20 22:34:15_73%_84,1,1,0,0.00
2620048470979750440_2019/7/20 22:34:15_75%_85,1,1,0,0.00
2620048470979750440_2019/7/20 22:34:15_78%_86,1,1,0,0.00
2620048470979750440_2019/7/20 22:34:15_84%_87,1,1,0,0.00
2620048470979750440_2019/7/20 22:34:15_85%_94,1,1,0,0.00
2620048470979750440_2019/7/20 22:34:15_86%_96,1,1,0,0.00
2620048470979750440_2019/7/20 22:34:15_89%_100,1,1,0,0.00
2620048470979750440_2019/7/20 22:34:15_9%_19,1,1,0,0.00
2620048470979750440_2019/7/20 22:34:15_92%_101,1,1,0,0.00
2620048470979750440_2019/7/20 22:34:15_93%_102,1,1,0,0.00
2620048470979750440_2019/7/20 22:34:15_95%_104,1,1,0,0.00
2620048470979750440_2019/7/20 22:34:15_98%_104,1,1,0,0.00
2620048470979836369_2019/7/19 22:7:57_100%_78,1,1,0,0.00
2620048470979836369_2019/7/19 22:7:57_100%_88,1,1,0,0.00
2620048470979836369_2019/7/19 22:7:57_15%_14,1,1,0,0.00
2620048470979836369_2019/7/19 22:7:57_2%_9,1,1,0,0.00
2620048470979836369_2019/7/19 22:7:57_21%_16,1,1,0,0.00
2620048470979836369_2019/7/19 22:7:57_22%_18,1,1,0,0.00
2620048470979836369_2019/7/19 22:7:57_26%_18,1,1,0,0.00
2620048470979836369_2019/7/19 22:7:57_32%_19,1,1,0,0.00
2620048470979836369_2019/7/19 22:7:57_37%_22,1,1,0,0.00
2620048470979836369_2019/7/19 22:7:57_38%_22,1,1,0,0.00
2620048470979836369_2019/7/19 22:7:57_4%_10,1,1,0,0.00
2620048470979836369_2019/7/19 22:7:57_45%_23,1,1,0,0.00
2620048470979836369_2019/7/19 22:7:57_52%_23,1,1,0,0.00
2620048470979836369_2019/7/19 22:7:57_54%_26,1,1,0,0.00
2620048470979836369_2019/7/19 22:7:57_6%_12,1,1,0,0.00
2620048470979836369_2019/7/19 22:7:57_60%_32,1,1,0,0.00
2620048470979836369_2019/7/19 22:7:57_65%_33,1,1,0,0.00
2620048470979836369_2019/7/19 22:7:57_67%_35,1,1,0,0.00
2620048470979836369_2019/7/19 22:7:57_68%_37,1,1,0,0.00
2620048470979836369_2019/7/19 22:7:57_76%_39,1,1,0,0.00
2620048470979836369_2019/7/19 22:7:57_77%_42,1,1,0,0.00
2620048470979836369_2019/7/19 22:7:57_78%_42,1,1,0,0.00
2620048470979836369_2019/7/19 22:7:57_8%_12,1,1,0,0.00
2620048470979836369_2019/7/19 22:7:57_80%_49,1,1,0,0.00
2620048470979836369_2019/7/19 22:7:57_82%_50,1,1,0,0.00
2620048470979836369_2019/7/19 22:7:57_83%_51,1,1,0,0.00
2620048470979836369_2019/7/19 22:7:57_85%_53,1,1,0,0.00
2620048470979836369_2019/7/19 22:7:57_88%_56,1,1,0,0.00
2620048470979836369_2019/7/19 22:7:57_9%_13,1,1,0,0.00
2620048470979836369_2019/7/19 22:7:57_90%_71,1,1,0,0.00
2620048470979836369_2019/7/19 22:7:57_91%_72,1,1,0,0.00
2620048470979836369_2019/7/19 22:7:57_93%_74,1,1,0,0.00
2620048470979836369_2019/7/19 22:7:57_97%_76,1,1,0,0.00
2620048470979836369_2019/7/19 22:7:57_99%_83,1,1,0,0.00
2620048470980118372_2019/7/20 22:57:39_100%_60,1,1,0,0.00
2620048470980118372_2019/7/20 22:57:39_11%_19,1,1,0,0.00
2620048470980118372_2019/7/20 22:57:39_19%_22,1,1,0,0.00
2620048470980118372_2019/7/20 22:57:39_27%_27,1,1,0,0.00
2620048470980118372_2019/7/20 22:57:39_32%_33,1,1,0,0.00
2620048470980118372_2019/7/20 22:57:39_43%_36,1,1,0,0.00
2620048470980118372_2019/7/20 22:57:39_59%_38,1,1,0,0.00
2620048470980118372_2019/7/20 22:57:39_6%_18,1,1,0,0.00
2620048470980118372_2019/7/20 22:57:39_71%_40,1,1,0,0.00
2620048470980118372_2019/7/20 22:57:39_82%_41,1,1,0,0.00
2620048470980118372_2019/7/20 22:57:39_86%_43,1,1,0,0.00
2620048470980118372_2019/7/20 22:57:39_96%_56,1,1,0,0.00
2620048470980265697_2019/7/20 20:51:46_100%_45,1,1,0,0.00
2620048470980265697_2019/7/20 20:51:46_11%_10,1,1,0,0.00
2620048470980265697_2019/7/20 20:51:46_14%_12,1,1,0,0.00
2620048470980265697_2019/7/20 20:51:46_17%_15,1,1,0,0.00
2620048470980265697_2019/7/20 20:51:46_22%_16,1,1,0,0.00
2620048470980265697_2019/7/20 20:51:46_25%_18,1,1,0,0.00
2620048470980265697_2019/7/20 20:51:46_29%_22,1,1,0,0.00
2620048470980265697_2019/7/20 20:51:46_3%_4,1,1,0,0.00
2620048470980265697_2019/7/20 20:51:46_38%_24,1,1,0,0.00
2620048470980265697_2019/7/20 20:51:46_45%_25,1,1,0,0.00
2620048470980265697_2019/7/20 20:51:46_5%_6,1,1,0,0.00
2620048470980265697_2019/7/20 20:51:46_53%_26,1,1,0,0.00
2620048470980265697_2019/7/20 20:51:46_55%_28,1,1,0,0.00
2620048470980265697_2019/7/20 20:51:46_63%_31,1,1,0,0.00
2620048470980265697_2019/7/20 20:51:46_69%_35,1,1,0,0.00
2620048470980265697_2019/7/20 20:51:46_79%_36,1,1,0,0.00
2620048470980265697_2019/7/20 20:51:46_8%_8,1,1,0,0.00
2620048470980265697_2019/7/20 20:51:46_86%_37,1,1,0,0.00
2620048470980265697_2019/7/20 20:51:46_87%_41,1,1,0,0.00
2620048470980265697_2019/7/20 20:51:46_90%_43,1,1,0,0.00
2620048470980265697_2019/7/20 20:51:46_96%_43,1,1,0,0.00
2620048470980267155_2019/7/20 2:5:21_11%_17,1,1,0,0.00
2620048470980267155_2019/7/20 2:5:21_14%_19,1,1,0,0.00
2620048470980267155_2019/7/20 2:5:21_18%_22,1,1,0,0.00
2620048470980267155_2019/7/20 2:5:21_2%_11,1,1,0,0.00
2620048470980267155_2019/7/20 2:5:21_22%_23,1,1,0,0.00
2620048470980267155_2019/7/20 2:5:21_24%_24,1,1,0,0.00
2620048470980267155_2019/7/20 2:5:21_28%_26,1,1,0,0.00
2620048470980267155_2019/7/20 2:5:21_3%_13,1,1,0,0.00
2620048470980267155_2019/7/20 2:5:21_30%_28,1,1,0,0.00
2620048470980267155_2019/7/20 2:5:21_31%_30,1,1,0,0.00
2620048470980267155_2019/7/20 2:5:21_35%_31,1,1,0,0.00
2620048470980267155_2019/7/20 2:5:21_38%_32,1,1,0,0.00
2620048470980267155_2019/7/20 2:5:21_43%_35,1,1,0,0.00
2620048470980267155_2019/7/20 2:5:21_46%_37,1,1,0,0.00
2620048470980267155_2019/7/20 2:5:21_48%_38,1,1,0,0.00
2620048470980267155_2019/7/20 2:5:21_5%_15,1,1,0,0.00
2620048470980267155_2019/7/20 2:5:21_50%_39,1,1,0,0.00
2620048470980267155_2019/7/20 2:5:21_56%_45,1,1,0,0.00
2620048470980267155_2019/7/20 2:5:21_58%_48,1,1,0,0.00
2620048470980267155_2019/7/20 2:5:21_60%_49,1,1,0,0.00
2620048470980267155_2019/7/20 2:5:21_65%_50,1,1,0,0.00
2620048470980267155_2019/7/20 2:5:21_68%_51,1,1,0,0.00
2620048470980267155_2019/7/20 2:5:21_73%_51,1,1,0,0.00
2620048470980267155_2019/7/20 2:5:21_77%_53,1,1,0,0.00
2620048470980267155_2019/7/20 2:5:21_8%_16,1,1,0,0.00
2620048470980267155_2019/7/20 2:5:21_82%_54,1,1,0,0.00
2620048470980267155_2019/7/20 2:5:21_9%_17,1,1,0,0.00
2620048470980267155_2019/7/20 2:5:21_95%_58,1,1,0,0.00
2620048470980293292_2019/7/19 4:52:0_-931%_219,1,1,0,0.00
2620048470980293292_2019/7/19 4:52:0_1%_11,1,1,0,0.00
2620048470980293292_2019/7/19 4:52:0_100%_130,1,1,0,0.00
2620048470980293292_2019/7/19 4:52:0_101%_133,1,1,0,0.00
2620048470980293292_2019/7/19 4:52:0_12%_14,1,1,0,0.00
2620048470980293292_2019/7/19 4:52:0_20%_18,1,1,0,0.00
2620048470980293292_2019/7/19 4:52:0_21%_21,1,1,0,0.00
2620048470980293292_2019/7/19 4:52:0_23%_26,1,1,0,0.00
2620048470980293292_2019/7/19 4:52:0_24%_28,1,1,0,0.00
2620048470980293292_2019/7/19 4:52:0_25%_31,1,1,0,0.00
2620048470980293292_2019/7/19 4:52:0_26%_33,1,1,0,0.00
2620048470980293292_2019/7/19 4:52:0_33%_35,1,1,0,0.00
2620048470980293292_2019/7/19 4:52:0_34%_42,1,1,0,0.00
2620048470980293292_2019/7/19 4:52:0_35%_45,1,1,0,0.00
2620048470980293292_2019/7/19 4:52:0_36%_47,1,1,0,0.00
2620048470980293292_2019/7/19 4:52:0_37%_48,1,1,0,0.00
2620048470980293292_2019/7/19 4:52:0_38%_50,1,1,0,0.00
2620048470980293292_2019/7/19 4:52:0_39%_55,1,1,0,0.00
2620048470980293292_2019/7/19 4:52:0_41%_56,1,1,0,0.00
2620048470980293292_2019/7/19 4:52:0_43%_58,1,1,0,0.00
2620048470980293292_2019/7/19 4:52:0_45%_62,1,1,0,0.00
2620048470980293292_2019/7/19 4:52:0_48%_64,1,1,0,0.00
2620048470980293292_2019/7/19 4:52:0_49%_75,1,1,0,0.00
2620048470980293292_2019/7/19 4:52:0_50%_77,1,1,0,0.00
2620048470980293292_2019/7/19 4:52:0_51%_83,1,1,0,0.00
2620048470980293292_2019/7/19 4:52:0_53%_85,1,1,0,0.00
2620048470980293292_2019/7/19 4:52:0_54%_86,1,1,0,0.00
2620048470980293292_2019/7/19 4:52:0_55%_87,1,1,0,0.00
2620048470980293292_2019/7/19 4:52:0_63%_88,1,1,0,0.00
2620048470980293292_2019/7/19 4:52:0_64%_90,1,1,0,0.00
2620048470980293292_2019/7/19 4:52:0_65%_91,1,1,0,0.00
2620048470980293292_2019/7/19 4:52:0_70%_96,1,1,0,0.00
2620048470980293292_2019/7/19 4:52:0_78%_99,1,1,0,0.00
2620048470980293292_2019/7/19 4:52:0_86%_104,1,1,0,0.00
2620048470980293292_2019/7/19 4:52:0_87%_100,1,1,0,0.00
2620048470980293292_2019/7/19 4:52:0_87%_107,1,1,0,0.00
2620048470980293292_2019/7/19 4:52:0_89%_113,1,1,0,0.00
2620048470980293292_2019/7/19 4:52:0_90%_115,1,1,0,0.00
2620048470980293292_2019/7/19 4:52:0_91%_118,1,1,0,0.00
2620048470980293292_2019/7/19 4:52:0_92%_121,1,1,0,0.00
2620048470980293292_2019/7/19 4:52:0_93%_124,1,1,0,0.00
2620048470980293292_2019/7/19 4:52:0_95%_126,1,1,0,0.00
2620048470980293292_2019/7/19 4:52:0_97%_128,1,1,0,0.00
2620048470980293292_2019/7/19 4:52:0_NaN%_230,1,1,0,0.00
2620048470980294640_2019/7/19 22:52:53_-2%_3,1,1,0,0.00
2620048470980304546_2019/7/19 23:18:46_100%_32,1,1,0,0.00
2620048470980304546_2019/7/19 23:18:46_11%_15,1,1,0,0.00
2620048470980304546_2019/7/19 23:18:46_12%_16,1,1,0,0.00
2620048470980304546_2019/7/19 23:18:46_16%_17,1,1,0,0.00
2620048470980304546_2019/7/19 23:18:46_19%_19,1,1,0,0.00
2620048470980304546_2019/7/19 23:18:46_22%_20,1,1,0,0.00
2620048470980304546_2019/7/19 23:18:46_26%_21,1,1,0,0.00
2620048470980304546_2019/7/19 23:18:46_29%_22,1,1,0,0.00
2620048470980304546_2019/7/19 23:18:46_30%_23,1,1,0,0.00
2620048470980304546_2019/7/19 23:18:46_35%_25,1,1,0,0.00
2620048470980304546_2019/7/19 23:18:46_39%_25,1,1,0,0.00
2620048470980304546_2019/7/19 23:18:46_47%_27,1,1,0,0.00
2620048470980304546_2019/7/19 23:18:46_5%_12,1,1,0,0.00
2620048470980304546_2019/7/19 23:18:46_54%_27,1,1,0,0.00
2620048470980304546_2019/7/19 23:18:46_6%_13,1,1,0,0.00
2620048470980304546_2019/7/19 23:18:46_63%_29,1,1,0,0.00
2620048470980304546_2019/7/19 23:18:46_71%_29,1,1,0,0.00
2620048470980304546_2019/7/19 23:18:46_8%_14,1,1,0,0.00
2620048470980304546_2019/7/19 23:18:46_80%_30,1,1,0,0.00
2620048470980304546_2019/7/19 23:18:46_9%_14,1,1,0,0.00
2620048470980304546_2019/7/19 23:18:46_91%_30,1,1,0,0.00
2620048470980304546_2019/7/19 23:18:46_97%_31,1,1,0,0.00
2620048470980417086_2019/7/20 7:47:33_4%_7,1,1,0,0.00
2620048470980417086_2019/7/20 7:47:33_7%_8,1,1,0,0.00
2620048470980593858_2019/7/20 23:27:30_10%_17,1,1,0,0.00
2620048470980593858_2019/7/20 23:27:30_100%_48,1,1,0,0.00
2620048470980593858_2019/7/20 23:27:30_100%_57,1,1,0,0.00
2620048470980593858_2019/7/20 23:27:30_11%_19,1,1,0,0.00
2620048470980593858_2019/7/20 23:27:30_12%_21,1,1,0,0.00
2620048470980593858_2019/7/20 23:27:30_20%_22,1,1,0,0.00
2620048470980593858_2019/7/20 23:27:30_21%_22,1,1,0,0.00
2620048470980593858_2019/7/20 23:27:30_22%_25,1,1,0,0.00
2620048470980593858_2019/7/20 23:27:30_28%_26,1,1,0,0.00
2620048470980593858_2019/7/20 23:27:30_33%_27,1,1,0,0.00
2620048470980593858_2019/7/20 23:27:30_39%_27,1,1,0,0.00
2620048470980593858_2019/7/20 23:27:30_46%_28,1,1,0,0.00
2620048470980593858_2019/7/20 23:27:30_51%_29,1,1,0,0.00
2620048470980593858_2019/7/20 23:27:30_54%_29,1,1,0,0.00
2620048470980593858_2019/7/20 23:27:30_57%_30,1,1,0,0.00
2620048470980593858_2019/7/20 23:27:30_6%_7,1,1,0,0.00
2620048470980593858_2019/7/20 23:27:30_60%_31,1,1,0,0.00
2620048470980593858_2019/7/20 23:27:30_63%_40,1,1,0,0.00
2620048470980593858_2019/7/20 23:27:30_69%_41,1,1,0,0.00
2620048470980593858_2019/7/20 23:27:30_7%_13,1,1,0,0.00
2620048470980593858_2019/7/20 23:27:30_73%_43,1,1,0,0.00
2620048470980593858_2019/7/20 23:27:30_78%_44,1,1,0,0.00
2620048470980593858_2019/7/20 23:27:30_8%_16,1,1,0,0.00
2620048470980593858_2019/7/20 23:27:30_84%_44,1,1,0,0.00
2620048470980593858_2019/7/20 23:27:30_94%_46,1,1,0,0.00
2620048470980593858_2019/7/20 23:27:30_95%_46,1,1,0,0.00
2620048470980593858_2019/7/20 23:27:30_99%_49,1,1,0,0.00
2620048470980593858_2019/7/20 23:27:30_99%_93,1,1,0,0.00
2620048470980918842_2019/7/19 19:57:56_1%_7,1,1,0,0.00
2620048470980918842_2019/7/19 19:57:56_12%_11,1,1,0,0.00
2620048470980918842_2019/7/19 19:57:56_14%_12,1,1,0,0.00
2620048470980918842_2019/7/19 19:57:56_21%_13,1,1,0,0.00
2620048470980918842_2019/7/19 19:57:56_7%_9,1,1,0,0.00
2620048470981277842_2019/7/20 0:15:13_100%_105,1,1,0,0.00
2620048470981277842_2019/7/20 0:15:13_14%_22,1,1,0,0.00
2620048470981277842_2019/7/20 0:15:13_18%_23,1,1,0,0.00
2620048470981277842_2019/7/20 0:15:13_23%_24,1,1,0,0.00
2620048470981277842_2019/7/20 0:15:13_24%_29,1,1,0,0.00
2620048470981277842_2019/7/20 0:15:13_27%_30,1,1,0,0.00
2620048470981277842_2019/7/20 0:15:13_28%_36,1,1,0,0.00
2620048470981277842_2019/7/20 0:15:13_3%_11,1,1,0,0.00
2620048470981277842_2019/7/20 0:15:13_31%_37,1,1,0,0.00
2620048470981277842_2019/7/20 0:15:13_32%_38,1,1,0,0.00
2620048470981277842_2019/7/20 0:15:13_33%_40,1,1,0,0.00
2620048470981277842_2019/7/20 0:15:13_34%_45,1,1,0,0.00
2620048470981277842_2019/7/20 0:15:13_35%_46,1,1,0,0.00
2620048470981277842_2019/7/20 0:15:13_36%_53,1,1,0,0.00
2620048470981277842_2019/7/20 0:15:13_37%_54,1,1,0,0.00
2620048470981277842_2019/7/20 0:15:13_38%_55,1,1,0,0.00
2620048470981277842_2019/7/20 0:15:13_39%_57,1,1,0,0.00
2620048470981277842_2019/7/20 0:15:13_40%_63,1,1,0,0.00
2620048470981277842_2019/7/20 0:15:13_41%_67,1,1,0,0.00
2620048470981277842_2019/7/20 0:15:13_42%_69,1,1,0,0.00
2620048470981277842_2019/7/20 0:15:13_43%_71,1,1,0,0.00
2620048470981277842_2019/7/20 0:15:13_44%_72,1,1,0,0.00
2620048470981277842_2019/7/20 0:15:13_45%_73,1,1,0,0.00
2620048470981277842_2019/7/20 0:15:13_46%_80,1,1,0,0.00
2620048470981277842_2019/7/20 0:15:13_47%_84,1,1,0,0.00
2620048470981277842_2019/7/20 0:15:13_48%_87,1,1,0,0.00
2620048470981277842_2019/7/20 0:15:13_49%_88,1,1,0,0.00
2620048470981277842_2019/7/20 0:15:13_50%_89,1,1,0,0.00
2620048470981277842_2019/7/20 0:15:13_53%_89,1,1,0,0.00
2620048470981277842_2019/7/20 0:15:13_58%_90,1,1,0,0.00
2620048470981277842_2019/7/20 0:15:13_59%_90,1,1,0,0.00
2620048470981277842_2019/7/20 0:15:13_6%_12,1,1,0,0.00
2620048470981277842_2019/7/20 0:15:13_63%_91,1,1,0,0.00
2620048470981277842_2019/7/20 0:15:13_66%_93,1,1,0,0.00
2620048470981277842_2019/7/20 0:15:13_68%_94,1,1,0,0.00
2620048470981277842_2019/7/20 0:15:13_7%_21,1,1,0,0.00
2620048470981277842_2019/7/20 0:15:13_71%_95,1,1,0,0.00
2620048470981277842_2019/7/20 0:15:13_73%_96,1,1,0,0.00
2620048470981277842_2019/7/20 0:15:13_75%_97,1,1,0,0.00
2620048470981277842_2019/7/20 0:15:13_78%_98,1,1,0,0.00
2620048470981277842_2019/7/20 0:15:13_8%_21,1,1,0,0.00
2620048470981277842_2019/7/20 0:15:13_82%_99,1,1,0,0.00
2620048470981277842_2019/7/20 0:15:13_86%_100,1,1,0,0.00
2620048470981277842_2019/7/20 0:15:13_87%_103,1,1,0,0.00
2620048470981277842_2019/7/20 0:15:13_92%_104,1,1,0,0.00
2620048470981277842_2019/7/20 0:15:13_95%_104,1,1,0,0.00
2620048470981277850_2019/7/20 20:31:26_100%_32,1,1,0,0.00
2620048470981277850_2019/7/20 20:31:26_32%_17,1,1,0,0.00
2620048470981277850_2019/7/20 20:31:26_63%_26,1,1,0,0.00
2620048470981295303_2019/7/20 17:8:28_14%_13,1,1,0,0.00
2620048470981295303_2019/7/20 17:8:28_19%_41,1,1,0,0.00
